player_id
8444864
8444877
8444897
8444905
8444928
8445017
8445038
8445046
8445051
8445074
8445112
8445131
8445135
8445150
8445168
8445181
8445183
8445203
8445247
8445267
8445274
8445346
8445349
8445353
8445387
8445407
8445437
8445440
8445471
8445505
8445644
8445648
8445677
8445682
8445704
8445719
8445728
8445743
8445796
8445802
8445823
8445834
8445839
8445842
8445856
8445862
8445868
8445901
8445905
8446039
8446074
8446087
8446125
8446148
8446155
8446159
8446171
8446178
8446186
8446310
8446318
8446367
8446430
8446445
8446452
8446489
8446504
8446531
8446594
8446603
8446612
8446613
8446620
8446621
8446645
8446654
8446728
8446763
8446778
8446847
8446861
8446864
8446873
8446929
8446944
8446963
8446989
8446993
8447014
8447022
8447033
8447101
8447104
8447161
8447189
8447218
8447227
8447234
8447241
8447251
8447252
8447257
8447289
8447309
8447350
8447373
8447379
8447398
8447407
8447431
8447439
8447441
8447521
8447529
8447536
8447543
8447571
8447672
8447687
8447695
8447711
8447715
8447780
8447793
8447810
8447812
8447816
8447839
8447885
8447889
8447908
8447999
8448001
8448007
8448019
8448051
8448057
8448085
8448149
8448193
8448223
8448247
8448285
8448330
8448347
8448372
8448416
8448427
8448429
8448459
8448479
8448510
8448535
8448539
8448567
8448582
8448589
8448605
8448610
8448618
8448649
8448699
8448713
8448842
8448845
8448861
8448870
8448891
8448913
8448948
8449013
8449029
8449043
8449068
8449096
8449117
8449140
8449201
8449202
8449209
8449214
8449263
8449270
8449275
8449288
8449374
8449377
8449435
8449438
8449440
8449481
8449483
8449554
8449557
8449621
8449677
8449711
8449761
8449781
8449804
8449819
8449841
8449847
8449871
8449884
8449895
8449897
8449909
8449956
8449972
8450002
8450020
8450039
8450055
8450113
8450114
8450119
8450150
8450175
8450185
8450196
8450197
8450227
8450238
8450290
8450338
8450339
8450350
8450468
8450647
8450727
8450791
8450824
8450833
8450843
8451073
8451095
8451097
8451119
8451204
8451325
8451342
8451355
8451375
8451474
8451595
8451628
8451687
8451721
8451771
8451777
8451800
8451831
8451844
8451875
8451918
8451921
8451954
8451956
8451992
8452195
8452233
8452252
8452304
8452360
8452366
8452453
8452477
8452488
8455397
8455413
8455428
8455457
8455462
8455469
8455503
8455525
8455536
8455537
8455539
8455558
8455582
8455607
8455615
8455626
8455642
8455645
8455657
8455668
8455674
8455690
8455700
8455713
8455729
8455731
8455737
8455763
8455768
8455779
8455805
8455814
8455834
8455843
8455866
8455896
8455902
8455906
8455915
8455919
8455925
8455928
8455944
8455958
8456009
8456020
8456038
8456044
8456054
8456093
8456109
8456141
8456168
8456189
8456212
8456215
8456224
8456234
8456273
8456291
8456311
8456322
8456326
8456339
8456364
8456369
8456373
8456378
8456384
8456388
8456407
8456419
8456475
8456477
8456491
8456518
8456520
8456526
8456530
8456542
8456566
8456572
8456583
8456600
8456601
8456623
8456670
8456674
8456684
8456704
8456741
8456747
8456766
8456812
8456818
8456835
8456843
8456852
8456861
8456873
8456876
8456882
8456895
8456922
8456924
8456926
8456937
8456959
8456960
8456966
8456980
8456983
8456985
8456994
8457017
8457020
8457059
8457070
8457076
8457101
8457104
8457116
8457123
8457130
8457135
8457189
8457195
8457203
8457233
8457246
8457259
8457287
8457374
8457394
8457422
8457425
8457439
8457453
8457458
8457460
8457471
8457505
8457509
8457512
8457534
8457545
8457551
8457587
8457592
8457602
8457615
8457626
8457641
8457660
8457701
8457715
8457730
8457738
8457785
8457802
8457814
8457840
8457855
8457877
8457888
8457898
8457920
8457945
8457952
8457963
8457969
8458008
8458026
8458027
8458043
8458048
8458111
8458116
8458151
8458159
8458170
8458183
8458218
8458231
8458243
8458247
8458252
8458253
8458272
8458280
8458282
8458285
8458291
8458317
8458349
8458350
8458379
8458388
8458422
8458424
8458457
8458465
8458489
8458495
8458519
8458521
8458529
8458533
8458540
8458549
8458555
8458573
8458576
8458578
8458593
8458597
8458614
8458615
8458622
8458638
8458690
8458694
8458702
8458748
